更新日期,#genre#
CCTV13,http://198.204.230.114:82/live/cctv13.m3u8?jsbt=1760967268&jsbk=c2631d5dc6927f2a30ee6d35fc13d618$IPV4•线路31
CCTV13,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-xw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路32
CCTV13,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv13.flv$IPV4•线路33
CCTV13,http://php.cqshushu.ggff.net/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4•线路34
CCTV13,http://111.43.126.240:9003/hls/26/index.m3u8$IPV4•线路35
CCTV13,https://iptv.catvod.com/live.php?id=CCTV13$IPV4•线路36
CCTV14,http://live2.rxip.sc96655.com/live/CCTV-14H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路1
CCTV14,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTMvaW5kZXgubTN1OA==$IPV4•线路2
CCTV14,http://sh.lnott.top:880/dx14.m3u8$IPV4•线路3
CCTV14,http://218.206.221.78:90/hls/14/index.m3u8$IPV4•线路4
CCTV14,http://go.bkpcp.top/mg/cctv14$IPV4•线路5
CCTV14,http://b.tvbox6.icu/tv/ysp.php?id=15$IPV4•线路6
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14$IPV4•线路7
CCTV14,http://m.061899.xyz/mg/cctv14$IPV4•线路8
CCTV14,https://smt.858.qzz.io/Smart.php?id=cctv14$IPV4•线路9
CCTV14,http://120.202.94.181:9446/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14$IPV4•线路11
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$IPV4•线路12
CCTV14,http://117.69.43.137:4022/rtp/238.1.78.243:7816$IPV4•线路13
CCTV14,http://14.117.233.31:8688/rtp/239.77.0.133:5146$IPV4•线路14
CCTV14,http://14.117.233.31:8688/rtp/239.77.1.161:5146$IPV4•线路15
CCTV14,http://14.117.233.31:8688/rtp/239.77.1.171:5146$IPV4•线路16
CCTV14,http://171.213.234.216:8089/rtp/239.93.1.29:6000$IPV4•线路17
CCTV14,http://183.160.35.31:4022/rtp/238.1.78.243:7816$IPV4•线路18
CCTV14,http://69.30.246.194/live/cctv14.m3u8$IPV4•线路19
CCTV14,http://27.41.245.32:801/hls/14/index.m3u8$IPV4•线路20
CCTV14,http://23.237.228.134/live3/CCTV14.m3u8$IPV4•线路21
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$IPV4•线路22
CCTV14,http://120.211.62.180:8000/hls/14/index.m3u8$IPV4•线路23
CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$IPV4•线路24
CCTV14,http://175.8.28.207:9999/tsfile/live/0014_1.m3u8$IPV4•线路25
CCTV14,https://www.wmviv.com/iptv/bc2t.php?id=cctv14$IPV4•线路26
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$IPV4•线路27
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8$IPV4•线路28
CCTV14,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv14$IPV4•线路29
CCTV14,http://106.53.99.30/tv/migu.php?id=cctv14$IPV4•线路30
CCTV14,http://198.204.230.114:82/live/cctv14.m3u8?jsbt=1760967296&jsbk=3f8238bd456c1ddb09cd32a2cc3dc833$IPV4•线路31
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8$IPV4•线路32
CCTV14,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-14H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路33
CCTV14,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv14.flv$IPV4•线路34
CCTV14,http://php.cqshushu.ggff.net/jzb.php?id=cctv14&公众号【医工学习日志】$IPV4•线路35
CCTV14,http://111.43.126.240:9003/hls/27/index.m3u8$IPV4•线路36
CCTV14,https://iptv.catvod.com/live.php?id=CCTV14$IPV4•线路37
CCTV15,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTQvaW5kZXgubTN1OA==$IPV4•线路1
CCTV15,http://sh.lnott.top:880/dx15.m3u8$IPV4•线路2
CCTV15,http://218.206.221.78:90/hls/15/index.m3u8$IPV4•线路3
CCTV15,http://go.bkpcp.top/mg/cctv15$IPV4•线路4
CCTV15,http://b.tvbox6.icu/tv/ysp.php?id=16$IPV4•线路5
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15$IPV4•线路6
CCTV15,http://m.061899.xyz/mg/cctv15$IPV4•线路7
CCTV15,https://smt.858.qzz.io/Smart.php?id=cctv15$IPV4•线路8
CCTV15,http://120.202.94.181:9446/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV15,http://148.135.93.213/live.php?id=CCTV15$IPV4•线路10
CCTV15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$IPV4•线路11
CCTV15,http://117.69.43.137:4022/rtp/238.1.78.222:7648$IPV4•线路12
CCTV15,http://14.117.233.31:8688/rtp/239.77.1.239:5146$IPV4•线路13
CCTV15,http://183.160.35.31:4022/rtp/238.1.78.222:7648$IPV4•线路14
CCTV15,http://69.30.246.194/live/cctv15.m3u8$IPV4•线路15
CCTV15,http://183.11.239.36:808/hls/102/index.m3u8$IPV4•线路16
CCTV15,http://120.211.62.180:8000/hls/15/index.m3u8$IPV4•线路17
CCTV15,http://gmxw.7766.org:808/hls/102/index.m3u8$IPV4•线路18
CCTV15,http://p.ytelc.com/169l/0/cctv.php?id=cctv15$IPV4•线路19
CCTV15,https://www.wmviv.com/iptv/bc2t.php?id=cctv15$IPV4•线路20
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$IPV4•线路21
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8$IPV4•线路22
CCTV15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8$IPV4•线路23
CCTV15,http://www.kaniptv.cn/mk.php?ip=123.121.0.32:8014&id=cctv15$IPV4•线路24
CCTV15,http://106.53.99.30/tv/migu.php?id=cctv15$IPV4•线路25
CCTV15,http://38.75.136.137:98/gslb/jsbtv/cctv15hd.m3u8?tm=1760967331&key=541bbad4d18ef0fb7a9bc3a342bf2891$IPV4•线路26
CCTV15,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-15-yyH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路27
CCTV15,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv15.flv$IPV4•线路28
CCTV15,http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】$IPV4•线路29
CCTV15,http://111.43.126.240:9003/hls/28/index.m3u8$IPV4•线路30
CCTV15,https://iptv.catvod.com/live.php?id=CCTV15$IPV4•线路31
CCTV16,http://go.bkpcp.top/mg/cctv16$IPV4•线路1
CCTV16,http://b.tvbox6.icu/tv/ysp.php?id=17$IPV4•线路2
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16$IPV4•线路3
CCTV16,http://m.061899.xyz/mg/cctv16$IPV4•线路4
CCTV16,http://101.35.240.114:88/live.php?id=CCTV16$IPV4•线路5
CCTV16,http://69.30.246.194/live/cctv16.m3u8$IPV4•线路6
CCTV16,http://rihou.cc:555/tv/[mg]CCTV-16$IPV4•线路7
CCTV16,http://t.061899.xyz/tl/tl.php?id=cctv16$IPV4•线路8
CCTV16,http://gxyd.484947.xyz/PLTV/77777777/224/3221225956/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路9
CCTV16,http://101.73.110.131:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-16-HQ/G_CCTV-16-HQ.m3u8?$IPV4•线路10
CCTV16,http://14.117.233.31:8688/rtp/239.77.0.165:5146$IPV4•线路11
CCTV16,http://14.117.233.31:8688/rtp/239.77.1.76:5146$IPV4•线路12
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8$IPV4•线路13
CCTV16,http://183.11.239.36:808/hls/169/index.m3u8$IPV4•线路14
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$IPV4•线路15
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8$IPV4•线路16
CCTV16,http://www.dsk.cc/php/bfgd.php?id=cctv16&m.m3u8$IPV4•线路17
CCTV16,http://p.ytelc.com/169l/0/cctv.php?id=cctv16$IPV4•线路18
CCTV16,https://www.wmviv.com/iptv/bc2t.php?id=cctv16$IPV4•线路19
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8$IPV4•线路20
CCTV16,http://69.197.146.138:82/live/cctv16.m3u8?jsbt=1760967373&jsbk=66c5c68a5342c6e3855ee213be777df7$IPV4•线路21
CCTV16,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-16_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路22
CCTV16,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv16.flv$IPV4•线路23
CCTV16,http://111.43.126.240:9003/hls/29/index.m3u8$IPV4•线路24
CCTV17,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTUvaW5kZXgubTN1OA==$IPV4•线路1
CCTV17,http://sh.lnott.top:880/dx17.m3u8$IPV4•线路2
CCTV17,http://218.206.221.78:90/hls/17/index.m3u8$IPV4•线路3
CCTV17,http://go.bkpcp.top/mg/cctv17$IPV4•线路4
CCTV17,http://b.tvbox6.icu/tv/ysp.php?id=18$IPV4•线路5
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17$IPV4•线路6
CCTV17,http://m.061899.xyz/mg/cctv17$IPV4•线路7
CCTV17,http://74.48.192.96:82/live.php?id=CCTV17$IPV4•线路8
CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$IPV4•线路9
CCTV17,http://111.170.157.210:1081/?id=673168256&auth=95d4c11f9a4bc430bf05d5da4ace7ccbcaa1929f3c6be9d0954357b52e6ed9c26fb81833fb7b4688784edfc91cf82944$IPV4•线路10
CCTV17,http://gxyd.484947.xyz/PLTV/77777777/224/3221225766/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路11
CCTV17,http://117.69.43.137:4022/rtp/238.1.78.178:7296$IPV4•线路12
CCTV17,http://14.117.233.31:8688/rtp/239.77.0.198:5146$IPV4•线路13
CCTV17,http://14.117.233.31:8688/rtp/239.77.1.121:5146$IPV4•线路14
CCTV17,http://171.213.234.216:8089/rtp/239.93.0.92:5140$IPV4•线路15
CCTV17,http://183.160.35.31:4022/rtp/238.1.78.178:7296$IPV4•线路16
CCTV17,http://23.237.228.134/live3/CCTV17.m3u8$IPV4•线路17
CCTV17,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8$IPV4•线路18
CCTV17,http://120.211.62.180:8000/hls/17/index.m3u8$IPV4•线路19
CCTV17,http://183.11.239.36:808/hls/35/index.m3u8$IPV4•线路20
CCTV17,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$IPV4•线路21
CCTV17,https://www.wmviv.com/iptv/bc2t.php?id=cctv17$IPV4•线路22
CCTV17,http://183.162.112.32:8686/rtp/238.1.78.178:7296$IPV4•线路23
CCTV17,http://k.061899.xyz/m.php?id=cctv17$IPV4•线路24
CCTV17,http://106.53.99.30/tv/migu.php?id=cctv17$IPV4•线路25
CCTV17,http://38.75.136.137:98/gslb/jsbtv/cctv17hd.m3u8?tm=1760967397&key=d367ea1eef8815852b3fe27a6ccefb4c$IPV4•线路26
CCTV17,http://171.213.200.162:4022/rtp/239.93.0.92:5140$IPV4•线路27
CCTV17,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-17_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路28
CCTV17,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv17.flv$IPV4•线路29
CCTV17,http://php.cqshushu.ggff.net/jzb.php?id=cctv17&公众号【医工学习日志】$IPV4•线路30
CCTV17,http://111.43.126.240:9003/hls/30/index.m3u8$IPV4•线路31
CCTV17,https://iptv.catvod.com/live.php?id=CCTV17$IPV4•线路32
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932$IPV4•线路1
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760495957&jsbk=138a7cd8fb02f369c744cf0ceb413e85$IPV4•线路2
CCTV4K,https://iptv.catvod.com/live.php?id=CCTV4K$IPV4•线路3
CCTV4K,http://36.99.188.2:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-4K-HD/G_CCTV-4K-HD.m3u8$IPV4•线路4
CCTV4K,http://hd1.91kds.cn/live2/cctvxw.m3u8?id=cctv4k&bt=2&fmt=&ip=&app=com.chenfengtv.tvbox&version=1.0.3&mac=fu:ck:92:92:ff&ev=20250805&nwtime=1758299716&sign=2e0fb08efacb2da9d3b961af67df9252&utk=&tmk=$IPV4•线路5
CCTV4K,http://b.tvbox6.icu/tv/ysp.php?id=19$IPV4•线路6
CCTV4K,http://14.117.233.31:8688/rtp/239.77.0.194:5146$IPV4•线路7
CCTV4K,http://14.117.233.31:8688/rtp/239.77.1.180:5146$IPV4•线路8
CCTV4K,http://171.213.234.216:8089/rtp/239.93.42.42:5140$IPV4•线路9
CCTV4K,http://p.ytelc.com/169l/0/cctv.php?id=cctv4k$IPV4•线路10
CCTV4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631$IPV4•线路11
CCTV4K,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ys4Kcq_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路12
CCTV8K,https://iptv.catvod.com/live.php?id=CCTV8K$IPV4•线路1
CCTV8K,http://b.tvbox6.icu/tv/ysp.php?id=20$IPV4•线路2
CCTV8K,http://14.117.233.31:8688/rtp/239.253.43.106:5146$IPV4•线路3
CETV1,http://218.206.221.78:90/hls/19/index.m3u8$IPV4•线路1
CETV1,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8$IPV4•线路2
CETV1,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CETV-1H264_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路3
CETV1,https://iptv.catvod.com/live.php?id=CETV1$IPV4•线路4
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/50/20240709/index.m3u8?msisdn=20250903090033bf55eab2bb984fe0b4ac863e60d28ac6&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20250903090033&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=106.13.250.83&SecurityKey=20250903090033&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ebfbdc6c83654112720d2b5599373223&ddCalcu=3e2bv2fa3ba7da3c969c5853b625d4012172&sv=10004&ct=android$IPV4•线路1
CETV2,https://iptv.catvod.com/live.php?id=CETV2$IPV4•线路2
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8$IPV4•线路1
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226069/index.m3u8$IPV4•线路2
CETV4,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CETV-4H264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路3
CETV4,https://iptv.catvod.com/live.php?id=CETV4$IPV4•线路4
🐻┃卫视频道,#genre#
浙江卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTgvaW5kZXgubTN1OA==$IPV4•线路1
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路2
浙江卫视,http://124.116.183.146:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
浙江卫视,http://sh.lnott.top:880/dx32.m3u8$IPV4•线路4
浙江卫视,http://183.57.249.188:8183/tsfile/live/1008_1.m3u8$IPV4•线路5
浙江卫视,http://218.206.221.78:90/hls/21/index.m3u8$IPV4•线路6
浙江卫视,http://go.bkpcp.top/mg/zjws$IPV4•线路7
浙江卫视,http://b.tvbox6.icu/tv/ysp.php?id=36$IPV4•线路8
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws$IPV4•线路9
浙江卫视,http://zappl02.cztv.com/live/channel011080Pnew.m3u8?auth_key=1761099064-0-0-9b644d437557bcc66b9411e545e45fbc$IPV4•线路10
浙江卫视,http://m.061899.xyz/mg/zjws$IPV4•线路11
浙江卫视,http://120.202.94.181:9446/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路12
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路13
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路14
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$IPV4•线路15
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$IPV4•线路16
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视$IPV4•线路17
浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8$IPV4•线路18
浙江卫视,http://t.061899.xyz/tl/tl.php?id=zjws$IPV4•线路19
浙江卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225731/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路20
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$IPV4•线路21
浙江卫视,http://117.69.43.137:4022/rtp/238.1.78.164:7184$IPV4•线路22
浙江卫视,http://14.117.233.31:8688/rtp/239.77.0.125:5146$IPV4•线路23
浙江卫视,http://14.117.233.31:8688/rtp/239.77.0.89:5146$IPV4•线路24
浙江卫视,http://14.117.233.31:8688/rtp/239.77.1.150:5146$IPV4•线路25
浙江卫视,http://14.117.233.31:8688/rtp/239.77.1.33:5146$IPV4•线路26
浙江卫视,http://171.213.234.216:8089/rtp/239.93.0.124:5140$IPV4•线路27
浙江卫视,http://183.160.35.31:4022/rtp/238.1.78.164:7184$IPV4•线路28
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8$IPV4•线路29
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8$IPV4•线路30
浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$IPV4•线路31
浙江卫视,http://69.30.246.194/live/zjws.m3u8$IPV4•线路32
浙江卫视,http://cssbyd.imwork.net:8082/hls/22/index.m3u8$IPV4•线路33
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8$IPV4•线路34
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8$IPV4•线路35
浙江卫视,https://smart.946985.filegear-sg.me/smart.php?id=zhejiang_twn$IPV4•线路36
浙江卫视,http://171.213.200.162:4022/rtp/239.93.0.124:5140$IPV4•线路37
浙江卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zjwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路38
浙江卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/zjws.flv$IPV4•线路39
浙江卫视,http://php.cqshushu.ggff.net/jzb.php?id=zjws&公众号【医工学习日志】$IPV4•线路40
浙江卫视,http://111.43.126.240:9003/hls/40/index.m3u8$IPV4•线路41
湖南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTcvaW5kZXgubTN1OA==$IPV4•线路1
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
湖南卫视,http://sh.lnott.top:880/dx31.m3u8$IPV4•线路3
湖南卫视,http://183.57.249.188:8183/tsfile/live/1007_1.m3u8$IPV4•线路4
湖南卫视,http://218.206.221.78:90/hls/34/index.m3u8$IPV4•线路5
湖南卫视,http://go.bkpcp.top/mg/hunws$IPV4•线路6
湖南卫视,http://b.tvbox6.icu/tv/ysp.php?id=37$IPV4•线路7
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws$IPV4•线路8
湖南卫视,http://m.061899.xyz/mg/hunws$IPV4•线路9
湖南卫视,http://58.46.28.146:9999/tsfile/live/0128_1.m3u8$IPV4•线路10
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$IPV4•线路11
湖南卫视,http://www.wmviv.com/iptv/bc2t.php?id=hunws$IPV4•线路12
湖南卫视,http://101.35.240.114:88/live.php?id=湖南卫视$IPV4•线路13
湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8$IPV4•线路14
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws$IPV4•线路15
湖南卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225719/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路16
湖南卫视,http://go.bkpcp.top/mg/hunws$IPV4•线路17
湖南卫视,http://117.69.43.137:4022/rtp/238.1.78.160:7152$IPV4•线路18
湖南卫视,http://14.117.233.31:8688/rtp/239.77.0.127:5146$IPV4•线路19
湖南卫视,http://14.117.233.31:8688/rtp/239.77.0.88:5146$IPV4•线路20
湖南卫视,http://14.117.233.31:8688/rtp/239.77.1.129:5146$IPV4•线路21
湖南卫视,http://14.117.233.31:8688/rtp/239.77.1.5:5146$IPV4•线路22
湖南卫视,http://171.213.234.216:8089/rtp/239.93.0.88:5140$IPV4•线路23
湖南卫视,http://183.160.35.31:4022/rtp/238.1.78.160:7152$IPV4•线路24
湖南卫视,http://23.237.228.134/live6/hunan.m3u8$IPV4•线路25
湖南卫视,http://69.30.246.194/live/hnws.m3u8$IPV4•线路26
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8$IPV4•线路27
湖南卫视,http://222.214.208.34:59901/tsfile/live/0128_1.m3u8$IPV4•线路28
湖南卫视,http://120.211.62.180:8000/hls/30/index.m3u8$IPV4•线路29
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8$IPV4•线路30
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8$IPV4•线路31
湖南卫视,http://api.kkitv.itv888.cn:8080/hls/hoxiunz7ce/index.m3u8$IPV4•线路32
湖南卫视,https://smart.946985.filegear-sg.me/smart.php?id=hunan_twn$IPV4•线路33
湖南卫视,http://106.53.99.30/tv/migu.php?id=hunws$IPV4•线路34
湖南卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/hnwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路35
湖南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/hunws.flv$IPV4•线路36
湖南卫视,http://php.cqshushu.ggff.net/jzb.php?id=hunws&公众号【医工学习日志】$IPV4•线路37
湖南卫视,http://111.43.126.240:9003/hls/37/index.m3u8$IPV4•线路38
东方卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMzgvaW5kZXgubTN1OA==$IPV4•线路1
东方卫视,http://173.208.155.26:82/live/dfws.m3u8?jsbt=1758300277&jsbk=85c78b760a52502a6c07d5c3b2cd0427$IPV4•线路2
东方卫视,http://sh.lnott.top:880/dx35.m3u8$IPV4•线路3
东方卫视,http://183.57.249.188:8183/tsfile/live/1010_1.m3u8$IPV4•线路4
东方卫视,http://218.206.221.78:90/hls/22/index.m3u8$IPV4•线路5
东方卫视,http://go.bkpcp.top/mg/dfws$IPV4•线路6
东方卫视,http://b.tvbox6.icu/tv/ysp.php?id=34$IPV4•线路7
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws$IPV4•线路8
东方卫视,http://m.061899.xyz/mg/dfws$IPV4•线路9
东方卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=dfws$IPV4•线路10
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$IPV4•线路11
东方卫视,http://www.wmviv.com/iptv/bc2t.php?id=dfws$IPV4•线路12
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$IPV4•线路13
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路14
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$IPV4•线路15
东方卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225718/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路16
东方卫视,http://go.bkpcp.top/mg/dfws$IPV4•线路17
东方卫视,http://1.wcnm.qzz.io:35455/mgtv/651632648.m3u8$IPV4•线路18
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路19
东方卫视,http://23.237.228.134/live6/dongnan.m3u8$IPV4•线路20
东方卫视,http://69.30.246.194/live/dfws.m3u8$IPV4•线路21
东方卫视,hhttp://219.157.60.114:7001/rtp/225.1.4.85:1114$IPV4•线路22
